Product ID;Obraz;Nazwa;Indeks;Kategoria;Cena (netto);Cena (brutto);Ilość;Wyświetlany;Pozycja
1208;https://localhost:8080/440/macrame-cord-3-mm-765.jpg;Macrame Cord 3 mm.   765;24762;Macrame Cord 3 mm;13.244;17.2;10;0;
1209;https://localhost:8080/442/macrame-cord-3-mm-774.jpg;Macrame Cord 3 mm.   774;24031;Macrame Cord 3 mm;13.244;17.2;10;0;
1210;https://localhost:8080/444/macrame-cord-3-mm-775.jpg;Macrame Cord 3 mm.   775;24763;Macrame Cord 3 mm;13.244;17.2;10;0;
1211;https://localhost:8080/446/macrame-cord-3-mm-783.jpg;Macrame Cord 3 mm.   783;24033;Macrame Cord 3 mm;13.244;17.2;10;0;
1212;https://localhost:8080/448/macrame-cord-3-mm-787.jpg;Macrame Cord 3 mm.   787;25670;Macrame Cord 3 mm;13.244;17.2;10;0;
1213;https://localhost:8080/450/macrame-cord-5-mm-751.jpg;Macrame Cord 5 mm 751;25506;Macrame Cord 5 mm;23.023;29.9;10;0;
1214;https://localhost:8080/452/macrame-cord-5-mm-752.jpg;Macrame Cord 5 mm 752;26867;Macrame Cord 5 mm;23.023;29.9;10;0;
1215;https://localhost:8080/454/macrame-cord-5-mm-755.jpg;Macrame Cord 5 mm 755;25658;Macrame Cord 5 mm;23.023;29.9;10;0;
1216;https://localhost:8080/456/macrame-cord-5-mm-756.jpg;Macrame Cord 5 mm 756;25501;Macrame Cord 5 mm;23.023;29.9;10;0;
1217;https://localhost:8080/458/macrame-cord-5-mm-758.jpg;Macrame Cord 5 mm 758;25505;Macrame Cord 5 mm;23.023;29.9;10;0;
1218;https://localhost:8080/460/macrame-cord-5-mm-763.jpg;Macrame Cord 5 mm 763;25668;Macrame Cord 5 mm;23.023;29.9;10;0;
1219;https://localhost:8080/462/macrame-cord-5-mm-765.jpg;Macrame Cord 5 mm 765;25666;Macrame Cord 5 mm;23.023;29.9;10;0;
1220;https://localhost:8080/464/macrame-cord-5-mm-767.jpg;Macrame Cord 5 mm 767;25662;Macrame Cord 5 mm;23.023;29.9;10;0;
1221;https://localhost:8080/466/macrame-cord-5-mm-768.jpg;Macrame Cord 5 mm 768;25508;Macrame Cord 5 mm;23.023;29.9;10;0;
1222;https://localhost:8080/468/macrame-cord-5-mm-769.jpg;Macrame Cord 5 mm 769;25651;Macrame Cord 5 mm;23.023;29.9;10;0;
1223;https://localhost:8080/470/macrame-cord-5-mm-772.jpg;Macrame Cord 5 mm 772;25667;Macrame Cord 5 mm;23.023;29.9;10;0;
1224;https://localhost:8080/472/macrame-cord-5-mm-773.jpg;Macrame Cord 5 mm 773;25663;Macrame Cord 5 mm;23.023;29.9;10;0;
1225;https://localhost:8080/474/macrame-cord-5-mm-777.jpg;Macrame Cord 5 mm 777;25665;Macrame Cord 5 mm;23.023;29.9;10;0;
1226;https://localhost:8080/476/macrame-cord-5-mm-781.jpg;Macrame Cord 5 mm 781;25656;Macrame Cord 5 mm;23.023;29.9;10;0;
1227;https://localhost:8080/478/macrame-cord-5-mm-783.jpg;Macrame Cord 5 mm 783;25507;Macrame Cord 5 mm;23.023;29.9;10;0;
1228;https://localhost:8080/480/macrame-cord-5-mm-784-granat.jpg;Macrame Cord 5 mm 784 granat;25504;Macrame Cord 5 mm;23.023;29.9;10;0;
1229;https://localhost:8080/482/macrame-cord-5-mm-785.jpg;Macrame Cord 5 mm 785;25660;Macrame Cord 5 mm;23.023;29.9;10;0;
1230;https://localhost:8080/484/macrame-cord-5-mm-786.jpg;Macrame Cord 5 mm 786;25654;Macrame Cord 5 mm;23.023;29.9;10;0;
1231;https://localhost:8080/486/macrame-cord-5-mm-789.jpg;Macrame Cord 5 mm 789;32671;Macrame Cord 5 mm;23.023;29.9;10;0;
1232;https://localhost:8080/488/twisted-macrame-4mm-750-czarny.jpg;Twisted Macrame 4mm 750 czarny;28476;Twisted Macrame 4 mm;23.023;29.9;10;0;
1233;https://localhost:8080/490/twisted-macrame-4mm-755-limonka.jpg;Twisted Macrame 4mm 755 limonka;24775;Twisted Macrame 4 mm;23.023;29.9;10;0;
1234;https://localhost:8080/492/twisted-macrame-4mm-756-jasny-popiel.jpg;Twisted Macrame 4mm 756 jasny popiel;24776;Twisted Macrame 4 mm;23.023;29.9;10;0;
1235;https://localhost:8080/494/twisted-macrame-4mm-758-grafit.jpg;Twisted Macrame 4mm 758 grafit;27882;Twisted Macrame 4 mm;23.023;29.9;10;0;
1236;https://localhost:8080/496/twisted-macrame-4mm-761-jeans-ciemny.jpg;Twisted Macrame 4mm 761 jeans ciemny;27883;Twisted Macrame 4 mm;23.023;29.9;10;0;
1237;https://localhost:8080/498/twisted-macrame-4mm-763-turkus.jpg;Twisted Macrame 4mm 763 turkus;27884;Twisted Macrame 4 mm;23.023;29.9;10;0;
1238;https://localhost:8080/500/twisted-macrame-4mm-765-lila.jpg;Twisted Macrame 4mm 765 lila;24781;Twisted Macrame 4 mm;23.023;29.9;10;0;
1239;https://localhost:8080/502/twisted-macrame-4mm-770-morela.jpg;Twisted Macrame 4mm 770 morela;24783;Twisted Macrame 4 mm;23.023;29.9;10;0;
1240;https://localhost:8080/504/twisted-macrame-4mm-772-chabrowy.jpg;Twisted Macrame 4mm 772 chabrowy;27885;Twisted Macrame 4 mm;23.023;29.9;10;0;
1241;https://localhost:8080/506/twisted-macrame-4mm-773-czerwony.jpg;Twisted Macrame 4mm 773 czerwony;24784;Twisted Macrame 4 mm;23.023;29.9;10;0;
1242;https://localhost:8080/508/twisted-macrame-4mm-775-lodowiec.jpg;Twisted Macrame 4mm 775 lodowiec;24785;Twisted Macrame 4 mm;23.023;29.9;10;0;
1243;https://localhost:8080/510/twisted-macrame-4mm-781-bordo.jpg;Twisted Macrame 4mm 781 bordo;24786;Twisted Macrame 4 mm;23.023;29.9;10;0;
1244;https://localhost:8080/512/twisted-macrame-4mm-785-rudy.jpg;Twisted Macrame 4mm 785 rudy;24788;Twisted Macrame 4 mm;23.023;29.9;10;0;
1245;https://localhost:8080/514/twisted-macrame-4mm-786-niebieski.jpg;Twisted Macrame 4mm 786 niebieski;24789;Twisted Macrame 4 mm;23.023;29.9;10;0;
1246;https://localhost:8080/516/twisted-macrame-4mm-787-oliwka.jpg;Twisted Macrame 4mm 787 oliwka;27886;Twisted Macrame 4 mm;23.023;29.9;10;0;
1247;https://localhost:8080/518/twisted-macrame-4mm-788-camel.jpg;Twisted Macrame 4mm 788 camel;27887;Twisted Macrame 4 mm;23.023;29.9;10;0;
1248;https://localhost:8080/520/twisted-macrame-4mm-789-morski.jpg;Twisted Macrame 4mm 789 morski;27888;Twisted Macrame 4 mm;23.023;29.9;10;0;
1249;https://localhost:8080/522/wavy-blends.jpg;Wavy Blends;26050;Wavy Blends;28.105;36.5;10;0;
1250;https://localhost:8080/524/wavy-blends.jpg;Wavy Blends;26052;Wavy Blends;28.105;36.5;10;0;
1251;https://localhost:8080/526/wavy-blends.jpg;Wavy Blends;26054;Wavy Blends;28.105;36.5;10;0;
1252;https://localhost:8080/528/macrame-cord-3-mm-786.jpg;Macrame Cord 3 mm 786;25140;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1253;https://localhost:8080/530/macrame-cord-3-mm-750.jpg;Macrame Cord 3 mm.    750;24144;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1254;https://localhost:8080/532/macrame-cord-3-mm-752.jpg;Macrame Cord 3 mm.    752;25348;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1255;https://localhost:8080/534/macrame-cord-3-mm-753.jpg;Macrame Cord 3 mm.    753;24146;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1256;https://localhost:8080/536/macrame-cord-3-mm-758.jpg;Macrame Cord 3 mm.    758;24143;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1257;https://localhost:8080/538/macrame-cord-3-mm-763.jpg;Macrame Cord 3 mm.    763;24034;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1258;https://localhost:8080/540/macrame-cord-3-mm-768.jpg;Macrame Cord 3 mm.    768;25350;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1259;https://localhost:8080/542/macrame-cord-3-mm-769.jpg;Macrame Cord 3 mm.    769;25142;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1260;https://localhost:8080/544/macrame-cord-3-mm-771.jpg;Macrame Cord 3 mm.    771;25347;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1261;https://localhost:8080/546/macrame-cord-3-mm-772.jpg;Macrame Cord 3 mm.    772;24030;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1262;https://localhost:8080/548/macrame-cord-3-mm-773.jpg;Macrame Cord 3 mm.    773;25141;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1263;https://localhost:8080/550/macrame-cord-3-mm-784.jpg;Macrame Cord 3 mm.    784;24029;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1264;https://localhost:8080/552/macrame-cord-3-mm-785.jpg;Macrame Cord 3 mm.    785;25352;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1265;https://localhost:8080/554/macrame-cord-3-mm-789.jpg;Macrame Cord 3 mm.    789;24758;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1266;https://localhost:8080/556/macrame-cord-3-mm-756.jpg;Macrame Cord 3 mm.   756;24142;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1267;https://localhost:8080/558/macrame-cord-3-mm-759.jpg;Macrame Cord 3 mm.   759;24768;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1268;https://localhost:8080/560/macrame-cord-3-mm-764.jpg;Macrame Cord 3 mm.   764;24760;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1269;https://localhost:8080/562/macrame-cord-3-mm-765.jpg;Macrame Cord 3 mm.   765;24762;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1270;https://localhost:8080/564/macrame-cord-3-mm-774.jpg;Macrame Cord 3 mm.   774;24031;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1271;https://localhost:8080/566/macrame-cord-3-mm-775.jpg;Macrame Cord 3 mm.   775;24763;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1272;https://localhost:8080/568/macrame-cord-3-mm-783.jpg;Macrame Cord 3 mm.   783;24033;Sznurek bawełniany 3 mm.;13.244;17.2;10;0;
1273;https://localhost:8080/570/cord-yarn--123.jpg;Cord Yarn  123;22733;Cord Yarn;12.243;15.9;10;0;
1274;https://localhost:8080/572/cord-yarn-751.jpg;Cord Yarn 751;26346;Cord Yarn;12.243;15.9;10;0;
1275;https://localhost:8080/574/cord-yarn-758.jpg;Cord Yarn 758;22731;Cord Yarn;12.243;15.9;10;0;
1276;https://localhost:8080/576/cord-yarn-761.jpg;Cord Yarn 761;29467;Cord Yarn;12.243;15.9;10;0;
1277;https://localhost:8080/578/cord-yarn-774.jpg;Cord Yarn 774;26348;Cord Yarn;12.243;15.9;10;0;
1278;https://localhost:8080/580/macrame-cord-3-mm-786.jpg;Macrame Cord 3 mm 786;25140;Skuby Cotton;13.244;17.2;10;0;
1279;https://localhost:8080/582/macrame-cord-3-mm-750.jpg;Macrame Cord 3 mm.    750;24144;Skuby Cotton;13.244;17.2;10;0;
1280;https://localhost:8080/584/macrame-cord-3-mm-752.jpg;Macrame Cord 3 mm.    752;25348;Skuby Cotton;13.244;17.2;10;0;
1281;https://localhost:8080/586/macrame-cord-3-mm-753.jpg;Macrame Cord 3 mm.    753;24146;Skuby Cotton;13.244;17.2;10;0;
1282;https://localhost:8080/588/macrame-cord-3-mm-758.jpg;Macrame Cord 3 mm.    758;24143;Skuby Cotton;13.244;17.2;10;0;
1283;https://localhost:8080/590/macrame-cord-3-mm-763.jpg;Macrame Cord 3 mm.    763;24034;Skuby Cotton;13.244;17.2;10;0;
1284;https://localhost:8080/592/macrame-cord-3-mm-768.jpg;Macrame Cord 3 mm.    768;25350;Skuby Cotton;13.244;17.2;10;0;
1285;https://localhost:8080/594/macrame-cord-3-mm-769.jpg;Macrame Cord 3 mm.    769;25142;Skuby Cotton;13.244;17.2;10;0;
1286;https://localhost:8080/596/macrame-cord-3-mm-771.jpg;Macrame Cord 3 mm.    771;25347;Skuby Cotton;13.244;17.2;10;0;
1287;https://localhost:8080/598/macrame-cord-3-mm-772.jpg;Macrame Cord 3 mm.    772;24030;Skuby Cotton;13.244;17.2;10;0;
1288;https://localhost:8080/600/macrame-cord-3-mm-773.jpg;Macrame Cord 3 mm.    773;25141;Skuby Cotton;13.244;17.2;10;0;
1289;https://localhost:8080/602/macrame-cord-3-mm-784.jpg;Macrame Cord 3 mm.    784;24029;Skuby Cotton;13.244;17.2;10;0;
1290;https://localhost:8080/604/macrame-cord-3-mm-785.jpg;Macrame Cord 3 mm.    785;25352;Skuby Cotton;13.244;17.2;10;0;
1291;https://localhost:8080/606/macrame-cord-3-mm-789.jpg;Macrame Cord 3 mm.    789;24758;Skuby Cotton;13.244;17.2;10;0;
1292;https://localhost:8080/608/macrame-cord-3-mm-756.jpg;Macrame Cord 3 mm.   756;24142;Skuby Cotton;13.244;17.2;10;0;
1293;https://localhost:8080/610/macrame-cord-3-mm-759.jpg;Macrame Cord 3 mm.   759;24768;Skuby Cotton;13.244;17.2;10;0;
1294;https://localhost:8080/612/macrame-cord-3-mm-764.jpg;Macrame Cord 3 mm.   764;24760;Skuby Cotton;13.244;17.2;10;0;
1295;https://localhost:8080/614/macrame-cord-3-mm-765.jpg;Macrame Cord 3 mm.   765;24762;Skuby Cotton;13.244;17.2;10;0;
1296;https://localhost:8080/616/macrame-cord-3-mm-774.jpg;Macrame Cord 3 mm.   774;24031;Skuby Cotton;13.244;17.2;10;0;
1297;https://localhost:8080/618/macrame-cord-3-mm-775.jpg;Macrame Cord 3 mm.   775;24763;Skuby Cotton;13.244;17.2;10;0;
1298;https://localhost:8080/620/macrame-cord-3-mm-783.jpg;Macrame Cord 3 mm.   783;24033;Skuby Cotton;13.244;17.2;10;0;
1299;https://localhost:8080/622/macrame-cord-5-mm-750-czarny.jpg;Macrame Cord 5 mm 750 czarny;25499;SZNURKI LINY;23.023;29.9;10;0;
1300;https://localhost:8080/624/macrame-cord-5-mm-751.jpg;Macrame Cord 5 mm 751;25506;SZNURKI LINY;23.023;29.9;10;0;
1301;https://localhost:8080/626/macrame-cord-5-mm-752.jpg;Macrame Cord 5 mm 752;26867;SZNURKI LINY;23.023;29.9;10;0;
1302;https://localhost:8080/628/macrame-cord-5-mm-755.jpg;Macrame Cord 5 mm 755;25658;SZNURKI LINY;23.023;29.9;10;0;
1303;https://localhost:8080/630/macrame-cord-5-mm-756.jpg;Macrame Cord 5 mm 756;25501;SZNURKI LINY;23.023;29.9;10;0;
1304;https://localhost:8080/632/macrame-cord-5-mm-758.jpg;Macrame Cord 5 mm 758;25505;SZNURKI LINY;23.023;29.9;10;0;
1305;https://localhost:8080/634/macrame-cord-5-mm-763.jpg;Macrame Cord 5 mm 763;25668;SZNURKI LINY;23.023;29.9;10;0;
1306;https://localhost:8080/636/macrame-cord-5-mm-765.jpg;Macrame Cord 5 mm 765;25666;SZNURKI LINY;23.023;29.9;10;0;
1307;https://localhost:8080/638/macrame-cord-5-mm-767.jpg;Macrame Cord 5 mm 767;25662;SZNURKI LINY;23.023;29.9;10;0;
1308;https://localhost:8080/640/macrame-cord-5-mm-768.jpg;Macrame Cord 5 mm 768;25508;SZNURKI LINY;23.023;29.9;10;0;
1309;https://localhost:8080/642/macrame-cord-5-mm-769.jpg;Macrame Cord 5 mm 769;25651;SZNURKI LINY;23.023;29.9;10;0;
1310;https://localhost:8080/644/macrame-cord-5-mm-772.jpg;Macrame Cord 5 mm 772;25667;SZNURKI LINY;23.023;29.9;10;0;
1311;https://localhost:8080/646/macrame-cord-5-mm-773.jpg;Macrame Cord 5 mm 773;25663;SZNURKI LINY;23.023;29.9;10;0;
1312;https://localhost:8080/648/macrame-cord-5-mm-777.jpg;Macrame Cord 5 mm 777;25665;SZNURKI LINY;23.023;29.9;10;0;
1313;https://localhost:8080/650/macrame-cord-5-mm-781.jpg;Macrame Cord 5 mm 781;25656;SZNURKI LINY;23.023;29.9;10;0;
1314;https://localhost:8080/652/macrame-cord-5-mm-783.jpg;Macrame Cord 5 mm 783;25507;SZNURKI LINY;23.023;29.9;10;0;
1315;https://localhost:8080/654/macrame-cord-5-mm-784-granat.jpg;Macrame Cord 5 mm 784 granat;25504;SZNURKI LINY;23.023;29.9;10;0;
1316;https://localhost:8080/656/macrame-cord-5-mm-785.jpg;Macrame Cord 5 mm 785;25660;SZNURKI LINY;23.023;29.9;10;0;
1317;https://localhost:8080/658/macrame-cord-5-mm-786.jpg;Macrame Cord 5 mm 786;25654;SZNURKI LINY;23.023;29.9;10;0;
1318;https://localhost:8080/660/macrame-cord-5-mm-789.jpg;Macrame Cord 5 mm 789;32671;SZNURKI LINY;23.023;29.9;10;0;
1319;https://localhost:8080/662/macrame-cotton-2mm-789.jpg;Macrame Cotton 2mm 789;25434;SZNURKI LINY;13.244;17.2;10;0;
1320;https://localhost:8080/664/macrame-cord-4-mm-101.jpg;Macrame Cord 4 mm 101;25512;Macrame Cord 4 mm;24.64;32;10;0;
1321;https://localhost:8080/666/macrame-cord-4-mm-102.jpg;Macrame Cord 4 mm 102;25513;Macrame Cord 4 mm;24.64;32;10;0;
1322;https://localhost:8080/668/macrame-cord-4-mm-103.jpg;Macrame Cord 4 mm 103;25514;Macrame Cord 4 mm;24.64;32;10;0;
1323;https://localhost:8080/670/macrame-cord-4-mm-104.jpg;Macrame Cord 4 mm 104;25515;Macrame Cord 4 mm;24.64;32;10;0;
1324;https://localhost:8080/672/macrame-cord-4-mm-105.jpg;Macrame Cord 4 mm 105;25516;Macrame Cord 4 mm;24.64;32;10;0;
1325;https://localhost:8080/674/macrame-cord-4-mm-106.jpg;Macrame Cord 4 mm 106;25517;Macrame Cord 4 mm;24.64;32;10;0;
1326;https://localhost:8080/676/macrame-cord-4-mm-109.jpg;Macrame Cord 4 mm 109;25519;Macrame Cord 4 mm;24.64;32;10;0;
1327;https://localhost:8080/678/macrame-cord-4-mm-110.jpg;Macrame Cord 4 mm 110;25520;Macrame Cord 4 mm;24.64;32;10;0;
1328;https://localhost:8080/680/macrame-cord-4-mm-111.jpg;Macrame Cord 4 mm 111;25521;Macrame Cord 4 mm;24.64;32;10;0;
1329;https://localhost:8080/682/twisted-macrame-3-mm--756.jpg;Twisted Macrame 3 mm  756;28023;Twisted Makrame 3mm;11.396;14.8;10;0;
1330;https://localhost:8080/684/twisted-macrame-3-mm--758.jpg;Twisted Macrame 3 mm  758;28026;Twisted Makrame 3mm;11.396;14.8;10;0;
1331;https://localhost:8080/686/twisted-macrame-3-mm--761.jpg;Twisted Macrame 3 mm  761;33745;Twisted Makrame 3mm;11.396;14.8;10;0;
1332;https://localhost:8080/688/twisted-macrame-3-mm--768.jpg;Twisted Macrame 3 mm  768;28024;Twisted Makrame 3mm;11.396;14.8;10;0;
1333;https://localhost:8080/690/twisted-macrame-3-mm--769.jpg;Twisted Macrame 3 mm  769;28025;Twisted Makrame 3mm;11.396;14.8;10;0;
1334;https://localhost:8080/692/twisted-macrame-3-mm--792.jpg;Twisted Macrame 3 mm  792;30547;Twisted Makrame 3mm;11.396;14.8;10;0;
1335;https://localhost:8080/694/twisted-macrame-3-mm--795.jpg;Twisted Macrame 3 mm  795;30548;Twisted Makrame 3mm;11.396;14.8;10;0;
1336;https://localhost:8080/696/twisted-macrame-3-mm--796.jpg;Twisted Macrame 3 mm  796;30549;Twisted Makrame 3mm;11.396;14.8;10;0;
1337;https://localhost:8080/698/gryzak-drewniany-chmurka.jpg;Gryzak drewniany chmurka;29820;Akcesoria;7.623;9.9;10;0;
1338;https://localhost:8080/700/gryzak-drewniany-gwiazdka.jpg;Gryzak drewniany gwiazdka;29819;Akcesoria;7.623;9.9;10;0;
1339;https://localhost:8080/702/gryzak-drewniany-ptak.jpg;Gryzak drewniany Ptak;28410;Akcesoria;7.623;9.9;10;0;
1340;https://localhost:8080/704/koraliki-drewniane-10-mm.jpg;Koraliki drewniane 10 mm;28351;Akcesoria;0;0;10;0;
1341;https://localhost:8080/706/macrame-xl--131.jpg;Macrame XL  131;29162;Macrame XL;14.399;18.7;10;0;
1342;https://localhost:8080/708/macrame-xl--135.jpg;Macrame XL  135;29443;Macrame XL;14.399;18.7;10;0;
1343;https://localhost:8080/710/macrame-xl--137.jpg;Macrame XL  137;28423;Macrame XL;14.399;18.7;10;0;
1344;https://localhost:8080/712/macrame-xl--139.jpg;Macrame XL  139;28414;Macrame XL;14.399;18.7;10;0;
1345;https://localhost:8080/714/macrame-xl--141.jpg;Macrame XL  141;29161;Macrame XL;14.399;18.7;10;0;
1346;https://localhost:8080/716/macrame-xl--142.jpg;Macrame XL  142;29445;Macrame XL;14.399;18.7;10;0;
1347;https://localhost:8080/718/macrame-xl--143.jpg;Macrame XL  143;29447;Macrame XL;14.399;18.7;10;0;
1348;https://localhost:8080/720/macrame-xl--145.jpg;Macrame XL  145;28422;Macrame XL;14.399;18.7;10;0;
1349;https://localhost:8080/722/macrame-xl--148.jpg;Macrame XL  148;28420;Macrame XL;14.399;18.7;10;0;
1350;https://localhost:8080/724/macrame-xl--149.jpg;Macrame XL  149;28419;Macrame XL;14.399;18.7;10;0;
1351;https://localhost:8080/726/macrame-xl--152.jpg;Macrame XL  152;29444;Macrame XL;14.399;18.7;10;0;
1352;https://localhost:8080/728/macrame-xl--154.jpg;Macrame XL  154;28426;Macrame XL;14.399;18.7;10;0;
1353;https://localhost:8080/730/macrame-xl--155.jpg;Macrame XL  155;28417;Macrame XL;14.399;18.7;10;0;
1354;https://localhost:8080/732/macrame-xl--156.jpg;Macrame XL  156;28424;Macrame XL;14.399;18.7;10;0;
1355;https://localhost:8080/734/macrame-xl--157.jpg;Macrame XL  157;31245;Macrame XL;14.399;18.7;10;0;
1356;https://localhost:8080/736/macrame-xl--158.jpg;Macrame XL  158;29580;Macrame XL;14.399;18.7;10;0;
1357;https://localhost:8080/738/macrame-xl--159.jpg;Macrame XL  159;28425;Macrame XL;14.399;18.7;10;0;
1358;https://localhost:8080/740/macrame-xl--162.jpg;Macrame XL  162;29446;Macrame XL;14.399;18.7;10;0;
1359;https://localhost:8080/742/macrame-xl--163.jpg;Macrame XL  163;29581;Macrame XL;14.399;18.7;10;0;
1360;https://localhost:8080/744/macrame-xl--164.jpg;Macrame XL  164;28418;Macrame XL;14.399;18.7;10;0;
1361;https://localhost:8080/746/macrame-xl--165.jpg;Macrame XL  165;31244;Macrame XL;14.399;18.7;10;0;
1362;https://localhost:8080/748/twisted-macrame-3-mm--vr---910.jpg;Twisted Macrame 3 mm  VR   910;29163;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1363;https://localhost:8080/750/twisted-macrame-3-mm--vr---911.jpg;Twisted Macrame 3 mm  VR   911;28996;Twisted Macrame 3 mm VR;20.559;26.7;10;0;
1364;https://localhost:8080/752/twisted-macrame-3-mm--vr---912.jpg;Twisted Macrame 3 mm  VR   912;28997;Twisted Macrame 3 mm VR;20.559;26.7;10;0;
1365;https://localhost:8080/754/twisted-macrame-3-mm--vr---915.jpg;Twisted Macrame 3 mm  VR   915;29000;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1366;https://localhost:8080/756/twisted-macrame-3-mm--vr---916.jpg;Twisted Macrame 3 mm  VR   916;29001;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1367;https://localhost:8080/758/twisted-macrame-3-mm--vr---918.jpg;Twisted Macrame 3 mm  VR   918;29003;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1368;https://localhost:8080/760/twisted-macrame-3-mm--vr---921.jpg;Twisted Macrame 3 mm  VR   921;29005;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1369;https://localhost:8080/762/twisted-macrame-3-mm--vr---922.jpg;Twisted Macrame 3 mm  VR   922;29006;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1370;https://localhost:8080/764/twisted-macrame-3-mm--vr---923.jpg;Twisted Macrame 3 mm  VR   923;29008;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1371;https://localhost:8080/766/twisted-macrame-3-mm--vr---925.jpg;Twisted Macrame 3 mm  VR   925;29010;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1372;https://localhost:8080/768/twisted-macrame-3-mm--vr---926.jpg;Twisted Macrame 3 mm  VR   926;29011;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1373;https://localhost:8080/770/twisted-macrame-3-mm--vr---927.jpg;Twisted Macrame 3 mm  VR   927;29012;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1374;https://localhost:8080/772/twisted-macrame-3-mm--vr---928.jpg;Twisted Macrame 3 mm  VR   928;29013;Twisted Macrame 3 mm VR;22.022;28.6;10;0;
1375;https://localhost:8080/774/macrame--131.jpg;Macrame  131;29052;Macrame;6.16;8;10;0;
1376;https://localhost:8080/776/macrame--133.jpg;Macrame  133;29061;Macrame;6.16;8;10;0;
1377;https://localhost:8080/778/macrame--135.jpg;Macrame  135;29063;Macrame;6.16;8;10;0;
1378;https://localhost:8080/780/macrame--137.jpg;Macrame  137;29064;Macrame;6.16;8;10;0;
1379;https://localhost:8080/782/macrame--140.jpg;Macrame  140;29065;Macrame;6.16;8;10;0;
1380;https://localhost:8080/784/macrame--141.jpg;Macrame  141;29066;Macrame;6.16;8;10;0;
1381;https://localhost:8080/786/macrame--142.jpg;Macrame  142;29067;Macrame;6.16;8;10;0;
1382;https://localhost:8080/788/macrame--143.jpg;Macrame  143;29068;Macrame;6.16;8;10;0;
1383;https://localhost:8080/790/macrame--145.jpg;Macrame  145;29448;Macrame;6.16;8;10;0;
1384;https://localhost:8080/792/macrame--147.jpg;Macrame  147;29070;Macrame;6.16;8;10;0;
1385;https://localhost:8080/794/macrame--150.jpg;Macrame  150;29073;Macrame;6.16;8;10;0;
1386;https://localhost:8080/796/macrame--151.jpg;Macrame  151;29074;Macrame;6.16;8;10;0;
1387;https://localhost:8080/798/macrame--152.jpg;Macrame  152;29075;Macrame;6.083;7.9;10;0;
1388;https://localhost:8080/800/macrame--154.jpg;Macrame  154;29076;Macrame;6.16;8;10;0;
1389;https://localhost:8080/802/macrame--155.jpg;Macrame  155;29077;Macrame;6.16;8;10;0;
1390;https://localhost:8080/804/macrame--157.jpg;Macrame  157;29079;Macrame;6.16;8;10;0;
1391;https://localhost:8080/806/macrame--159.jpg;Macrame  159;29081;Macrame;6.16;8;10;0;
1392;https://localhost:8080/808/macrame--160.jpg;Macrame  160;29082;Macrame;6.16;8;10;0;
1393;https://localhost:8080/810/macrame--161.jpg;Macrame  161;29083;Macrame;6.16;8;10;0;
1394;https://localhost:8080/812/macrame--162.jpg;Macrame  162;29084;Macrame;6.16;8;10;0;
1395;https://localhost:8080/814/macrame--163.jpg;Macrame  163;29085;Macrame;6.16;8;10;0;
1396;https://localhost:8080/816/twisted-macrame-3-mm--lurex--751.jpg;Twisted Macrame 3 mm  Lurex  751;29352;Twisted Makrame 3mm Lurex;10.01;13;10;0;
1397;https://localhost:8080/818/twisted-macrame-3-mm--lurex--752.jpg;Twisted Macrame 3 mm  Lurex  752;29353;Twisted Makrame 3mm Lurex;10.01;13;10;0;
1398;https://localhost:8080/820/twisted-macrame-3-mm--lurex--758.jpg;Twisted Macrame 3 mm  Lurex  758;29355;Twisted Makrame 3mm Lurex;10.01;13;10;0;
1399;https://localhost:8080/822/twisted-macrame-3-mm--lurex--769.jpg;Twisted Macrame 3 mm  Lurex  769;29354;Twisted Makrame 3mm Lurex;10.01;13;10;0;
